DateTime,air_pressure,humidity,rainfall,temperature,wind_direction,wind_speed,PM2.5,PM10,Month
2020-05-18,1004.79,75.5,0.0,29.9,0.0,0.0,15.0,26.0,5
2020-05-19,1005.29,80.0,0.0,28.15,0.0,0.0,14.0,22.0,5
2020-05-20,1006.4449999999999,83.0,0.0,28.299999999999997,0.0,0.0,17.0,28.0,5
2020-05-21,1007.415,73.5,0.0,30.1,125.0,1.5,19.0,36.0,5
2020-05-22,1006.905,92.0,74.8,26.8,0.0,0.0,20.0,36.0,5
2020-05-23,1007.74,76.5,0.0,29.9,0.0,0.0,19.0,29.0,5
2020-05-24,1008.365,89.5,3.4,27.65,15.0,1.5,21.0,27.0,5
2020-05-25,1009.29,86.0,3.4,28.55,0.0,0.0,16.0,23.0,5
2020-05-26,1010.19,87.5,0.6,27.55,0.0,0.0,21.0,32.0,5
2020-05-27,1009.4649999999999,94.5,28.4,26.15,0.0,0.0,18.0,28.0,5
2020-05-28,1008.8050000000001,82.5,0.0,29.4,0.0,0.0,19.0,31.0,5
2020-05-29,1008.935,90.5,9.8,27.15,0.0,0.0,21.0,35.0,5
2020-05-30,1009.565,85.5,1.0,28.65,0.0,0.0,17.0,26.0,5
2020-05-31,1010.06,94.0,4.0,26.15,0.0,0.0,20.0,29.0,5
2020-06-01,1009.7449999999999,83.0,0.0,28.4,0.0,0.0,19.0,27.0,6
2020-06-02,1009.13,87.5,0.0,27.9,0.0,0.0,16.0,25.0,6
2020-06-03,1008.27,92.5,5.4,26.25,0.0,0.0,19.0,28.0,6
2020-06-04,1008.185,92.0,3.8,26.549999999999997,0.0,0.0,23.0,36.0,6
2020-06-05,1008.58,84.0,0.0,27.75,140.0,3.0,14.0,20.0,6
2020-06-06,1008.615,79.5,0.0,28.85,110.0,1.5,13.0,22.0,6
2020-06-07,1007.6700000000001,90.0,4.8,26.700000000000003,0.0,0.0,18.0,27.0,6
2020-06-08,1007.315,83.0,0.0,28.1,0.0,0.0,14.0,24.0,6
2020-06-09,1006.69,80.0,0.0,29.35,0.0,0.0,19.0,30.0,6
2020-06-10,1007.28,87.5,0.0,27.7,0.0,0.0,25.0,35.0,6
2020-06-11,1006.77,88.0,0.0,28.4,0.0,0.0,23.0,33.0,6
2020-06-12,1006.55,86.5,6.2,26.9,0.0,0.0,18.0,27.0,6
2020-06-13,1005.64,85.0,3.8,28.6,0.0,0.0,20.0,32.0,6
2020-06-14,1007.075,92.5,30.4,26.75,0.0,0.0,19.0,30.0,6
2020-06-15,1007.81,88.5,0.0,27.2,0.0,0.0,20.0,30.0,6
2020-06-16,1008.38,92.0,6.0,26.45,0.0,0.0,21.0,34.0,6
2020-06-17,1007.945,85.5,13.4,28.05,0.0,0.0,18.0,27.0,6
2020-06-18,1008.815,86.0,0.0,27.65,0.0,0.0,12.0,19.0,6
2020-06-19,1008.4649999999999,93.5,9.2,26.05,0.0,0.0,17.0,28.0,6
2020-06-20,1007.5350000000001,96.0,0.8,26.15,0.0,0.0,17.0,27.0,6
2020-06-21,1006.605,95.5,8.4,25.700000000000003,0.0,0.0,18.0,27.0,6
2020-06-22,1006.02,95.0,1.2,26.0,0.0,0.0,22.0,32.0,6
2020-06-23,1006.815,97.5,17.0,25.65,0.0,0.0,21.0,30.0,6
2020-06-24,1007.24,95.5,4.4,25.5,0.0,0.0,20.0,29.0,6
2020-06-25,1006.54,79.0,0.0,27.950000000000003,170.0,3.0,17.0,28.0,6
2020-06-26,1007.475,96.0,32.6,25.1,0.0,0.0,14.0,21.0,6
2020-06-27,1007.5,90.0,1.2,27.55,0.0,0.0,17.0,27.0,6
2020-06-28,1007.1500000000001,87.5,0.0,28.35,0.0,0.0,31.0,46.0,6
2020-06-29,1006.7449999999999,94.0,3.8,26.65,0.0,0.0,31.0,45.0,6
2020-06-30,1007.125,89.5,4.4,26.7,0.0,0.0,23.0,39.0,6
2020-07-01,1007.19,87.5,1.2,26.65,0.0,0.0,28.0,42.0,7
2020-07-02,1005.96,84.5,6.2,27.5,0.0,0.0,29.0,44.0,7
2020-07-03,1007.185,92.0,1.6,25.9,0.0,0.0,30.0,47.0,7
2020-07-04,1008.0450000000001,87.5,0.0,27.85,0.0,0.0,32.0,50.0,7
2020-07-05,1007.255,85.0,0.0,27.6,145.0,3.0,24.0,37.0,7
2020-07-06,1006.095,87.0,9.0,25.5,0.0,0.0,18.0,27.0,7
2020-07-07,1007.56,87.0,0.0,27.1,0.0,0.0,16.0,26.0,7
2020-07-08,1008.02,91.0,4.2,26.25,0.0,0.0,15.0,23.0,7
2020-07-09,1007.315,77.0,2.8,28.75,0.0,0.0,13.0,20.0,7
2020-07-10,1007.76,91.0,1.4,26.5,0.0,0.0,13.0,22.0,7
2020-07-11,1006.98,97.0,50.4,25.45,0.0,0.0,16.0,25.0,7
2020-07-12,1007.2,88.0,0.2,26.75,0.0,0.0,13.0,22.0,7
2020-07-13,1007.51,93.5,6.2,25.55,0.0,0.0,21.0,33.0,7
2020-07-14,1006.71,82.0,0.0,27.799999999999997,0.0,0.0,15.0,24.0,7
2020-07-15,1006.48,81.0,0.0,28.9,0.0,0.0,19.0,31.0,7
2020-07-16,1005.8050000000001,87.5,0.0,27.0,0.0,0.0,23.0,34.0,7
2020-07-17,1006.68,86.5,0.0,27.049999999999997,15.0,1.5,21.0,30.0,7
2020-07-18,1007.565,93.5,18.2,25.299999999999997,0.0,0.0,18.0,27.0,7
2020-07-19,1006.73,83.5,0.0,27.85,0.0,0.0,15.0,22.0,7
2020-07-20,1006.575,93.5,9.6,25.85,0.0,0.0,17.0,23.0,7
2020-07-21,1006.99,90.5,12.6,27.35,0.0,0.0,19.0,31.0,7
2020-07-22,1007.2149999999999,92.0,1.4,26.2,0.0,0.0,19.0,30.0,7
2020-07-23,1006.895,94.0,15.0,26.0,10.0,1.5,17.0,25.0,7
2020-07-24,1007.575,95.0,10.0,25.65,0.0,0.0,15.0,23.0,7
2020-07-25,1007.28,94.0,44.8,26.15,0.0,0.0,13.0,21.0,7
2020-07-26,1006.815,84.0,0.0,27.05,0.0,0.0,14.0,21.0,7
2020-07-27,1006.2950000000001,94.5,2.2,25.95,0.0,0.0,18.0,29.0,7
2020-07-28,1006.485,92.5,0.0,27.4,0.0,0.0,25.0,35.0,7
2020-07-29,1007.2,83.0,0.4,27.3,0.0,0.0,16.0,26.0,7
2020-07-30,1007.775,93.0,3.0,25.9,0.0,0.0,16.0,27.0,7
2020-07-31,1007.04,95.0,30.6,25.5,0.0,0.0,17.0,30.0,7
2020-08-01,1006.12,89.5,23.4,26.299999999999997,0.0,0.0,14.0,26.0,8
2020-08-02,1005.76,86.5,12.2,27.700000000000003,75.0,1.5,13.0,21.0,8
2020-08-03,1005.0050000000001,81.5,0.0,28.75,0.0,0.0,20.0,31.0,8
2020-08-04,1004.7449999999999,89.5,0.0,27.75,0.0,0.0,36.0,56.0,8
2020-08-05,1005.695,93.5,5.0,26.7,0.0,0.0,31.0,47.0,8
2020-08-06,1006.7750000000001,92.5,0.0,27.700000000000003,0.0,0.0,29.0,45.0,8
2020-08-07,1006.11,78.0,0.0,29.4,0.0,0.0,29.0,40.0,8
2020-08-08,1006.13,86.0,0.0,27.799999999999997,0.0,0.0,29.0,43.0,8
2020-08-09,1006.44,77.5,0.0,29.9,0.0,0.0,17.0,29.0,8
2020-08-10,1007.905,91.0,2.4,27.15,0.0,0.0,15.0,24.0,8
2020-08-11,1007.6700000000001,76.0,0.0,30.0,0.0,0.0,15.0,26.0,8
2020-08-12,1008.43,90.0,5.4,27.049999999999997,0.0,0.0,15.0,26.0,8
2020-08-13,1008.335,90.0,4.2,25.95,125.0,1.5,11.0,20.0,8
2020-08-14,1007.755,82.5,0.0,26.8,0.0,0.0,16.0,27.0,8
2020-08-15,1007.565,83.0,0.0,28.8,0.0,0.0,22.0,37.0,8
2020-08-16,1008.185,88.0,12.6,26.6,50.0,1.5,22.0,33.0,8
2020-08-17,1007.535,87.5,0.8,27.15,0.0,0.0,22.0,36.0,8
2020-08-18,1007.4300000000001,76.0,0.8,28.9,0.0,0.0,22.0,43.0,8
2020-08-19,1006.22,82.0,4.0,27.8,0.0,0.0,22.0,37.0,8
2020-08-20,1007.165,86.0,0.0,27.3,0.0,0.0,20.0,30.0,8
2020-08-21,1007.9,91.0,81.2,25.4,0.0,0.0,22.0,34.0,8
2020-08-22,1008.62,89.0,0.0,26.950000000000003,0.0,0.0,20.0,31.0,8
2020-08-23,1008.47,94.5,57.8,25.75,35.0,1.5,,,8
2020-08-24,1008.665,89.5,0.0,27.75,0.0,0.0,,,8
2020-08-25,1008.615,84.0,0.0,28.2,0.0,0.0,,,8
2020-08-26,1008.415,81.0,0.0,28.049999999999997,0.0,0.0,,,8
2020-08-27,1007.47,77.5,0.0,29.35,0.0,0.0,,,8
2020-08-28,1006.23,79.5,0.6,28.25,95.0,1.5,,,8
2020-08-29,1006.085,89.5,18.2,26.700000000000003,0.0,0.0,,,8
2020-08-30,1005.535,89.5,0.0,27.4,0.0,0.0,18.0,34.0,8
2020-08-31,1005.9,87.5,4.4,27.25,10.0,1.5,24.0,43.0,8
2020-09-01,1006.53,85.0,0.0,27.75,0.0,0.0,22.0,42.0,9
2020-09-02,1007.5799999999999,93.0,5.8,26.7,0.0,0.0,,,9
2020-09-03,1007.9300000000001,82.5,0.0,27.450000000000003,0.0,0.0,,,9
2020-09-04,1007.3299999999999,94.0,50.8,24.75,0.0,0.0,21.0,45.0,9
2020-09-05,1006.565,87.5,5.6,26.75,90.0,1.5,21.0,45.0,9
2020-09-06,1007.3900000000001,77.0,0.0,27.75,170.0,3.5,20.0,42.0,9
2020-09-07,1007.525,89.0,12.2,25.65,0.0,0.0,22.0,44.0,9
2020-09-08,1007.935,95.5,44.6,25.25,0.0,0.0,22.0,45.0,9
2020-09-09,1007.93,98.0,66.4,24.8,0.0,0.0,21.0,44.0,9
2020-09-10,1006.15,97.0,42.0,24.65,0.0,0.0,22.0,43.0,9
2020-09-11,1007.31,97.0,17.2,25.45,0.0,0.0,22.0,39.0,9
2020-09-12,1008.06,96.0,22.0,25.45,0.0,0.0,22.0,43.0,9
2020-09-13,1008.99,95.0,9.0,25.1,0.0,0.0,24.0,44.0,9
2020-09-14,1008.28,97.5,0.6,25.1,0.0,0.0,19.0,42.0,9
2020-09-15,1008.22,90.0,1.8,26.8,0.0,0.0,23.0,42.0,9
2020-09-16,1008.1600000000001,93.5,1.6,25.55,0.0,0.0,23.0,48.0,9
2020-09-17,1006.505,93.5,3.4,25.75,0.0,0.0,21.0,41.0,9
2020-09-18,1005.23,92.5,35.8,25.2,0.0,0.0,22.0,42.0,9
2020-09-19,1005.31,92.0,2.2,25.1,0.0,0.0,23.0,47.0,9
2020-09-20,1007.92,79.5,0.0,28.35,0.0,0.0,23.0,43.0,9
2020-09-21,1007.7,85.0,2.4,28.25,0.0,0.0,21.0,43.0,9
2020-09-22,1008.2049999999999,84.0,0.0,27.85,0.0,0.0,23.0,45.0,9
2020-09-23,1008.075,85.5,1.6,28.15,0.0,0.0,22.0,47.0,9
2020-09-24,1008.91,81.5,0.0,28.1,90.0,1.5,22.0,43.0,9
2020-09-25,1009.2750000000001,92.0,6.2,24.85,0.0,0.0,21.0,43.0,9
2020-09-26,1008.945,82.0,0.0,28.25,0.0,0.0,22.0,43.0,9
2020-09-27,1008.175,89.5,2.8,26.299999999999997,0.0,0.0,21.0,42.0,9
2020-09-28,1007.105,92.5,4.2,24.55,0.0,0.0,22.0,44.0,9
2020-09-29,1007.42,83.5,0.0,28.35,0.0,0.0,22.0,46.0,9
2020-09-30,1006.84,88.0,0.0,27.0,0.0,0.0,22.0,44.0,9
2020-10-01,1006.635,89.0,7.2,26.299999999999997,0.0,0.0,22.0,45.0,10
2020-10-02,1007.3199999999999,92.5,1.6,25.75,0.0,0.0,21.0,44.0,10
2020-10-03,1007.7049999999999,84.0,0.6,26.549999999999997,0.0,0.0,21.0,41.0,10
2020-10-04,1009.015,90.0,7.4,26.0,0.0,0.0,23.0,47.0,10
2020-10-05,1008.44,89.0,18.8,27.200000000000003,0.0,0.0,21.0,46.0,10
2020-10-06,1007.375,92.0,22.0,26.299999999999997,0.0,0.0,25.0,48.0,10
2020-10-07,1006.6949999999999,87.0,5.2,26.5,0.0,0.0,22.0,47.0,10
2020-10-08,1006.005,90.0,0.6,26.0,0.0,0.0,22.0,42.0,10
2020-10-09,1005.905,90.5,4.5,25.6,0.0,0.0,22.0,46.0,10
2020-10-10,1006.1700000000001,93.0,6.6,25.0,0.0,0.0,22.0,45.0,10
2020-10-11,1005.685,93.0,4.8,25.75,0.0,0.0,20.0,42.0,10
2020-10-12,1005.6949999999999,94.0,39.4,25.700000000000003,0.0,0.0,23.0,44.0,10
2020-10-13,1006.39,96.0,13.6,25.35,0.0,0.0,19.0,38.0,10
2020-10-14,1006.5250000000001,82.5,0.0,27.450000000000003,0.0,0.0,22.0,48.0,10
2020-10-15,1006.5899999999999,93.0,2.8,25.5,0.0,0.0,23.0,45.0,10
2020-10-16,1006.1949999999999,83.0,0.0,27.7,0.0,0.0,24.0,48.0,10
2020-10-17,1005.365,91.5,0.4,26.1,0.0,0.0,22.0,46.0,10
2020-10-18,1006.775,90.5,0.0,26.35,0.0,0.0,23.0,48.0,10
2020-10-19,1007.01,87.0,0.0,27.299999999999997,0.0,0.0,22.0,47.0,10
2020-10-20,1006.995,87.0,0.0,27.4,0.0,0.0,23.0,47.0,10
2020-10-21,1008.22,94.0,6.4,25.700000000000003,0.0,0.0,22.0,45.0,10
2020-10-22,1007.98,95.0,11.2,25.45,0.0,0.0,22.0,46.0,10
2020-10-23,1007.95,92.0,4.2,25.4,0.0,0.0,22.0,48.0,10
2020-10-24,1008.8199999999999,95.0,17.8,25.1,0.0,0.0,22.0,44.0,10
2020-10-25,1008.69,95.5,7.8,25.9,0.0,0.0,22.0,44.0,10
2020-10-26,1008.29,84.5,0.0,26.65,0.0,0.0,23.0,48.0,10
2020-10-27,1007.2,78.5,0.0,28.3,0.0,0.0,22.0,45.0,10
2020-10-28,1007.71,75.5,0.0,28.5,0.0,0.0,23.0,47.0,10
2020-10-29,1008.075,78.5,0.0,27.75,0.0,0.0,23.0,45.0,10
2020-10-30,1008.3050000000001,81.0,0.2,28.15,0.0,0.0,20.0,43.0,10
2020-10-31,1008.935,89.0,11.2,26.5,0.0,0.0,21.0,41.0,10
2020-11-01,1009.635,86.5,0.0,27.0,0.0,0.0,22.0,45.0,11
2020-11-02,1009.555,92.5,4.2,26.15,0.0,0.0,21.0,47.0,11
2020-11-03,1010.085,89.0,0.2,26.2,0.0,0.0,24.0,48.0,11
2020-11-04,1009.855,86.5,0.2,26.9,0.0,0.0,22.0,45.0,11
2020-11-05,1009.56,87.0,0.0,26.9,0.0,0.0,23.0,46.0,11
2020-11-06,1009.4649999999999,84.5,0.0,27.75,0.0,0.0,25.0,51.0,11
2020-11-07,1009.5550000000001,83.5,4.0,27.4,0.0,0.0,22.0,46.0,11
2020-11-08,1009.395,83.0,15.7,27.65,0.0,0.0,23.0,45.0,11
2020-11-09,1009.22,95.0,21.4,25.15,0.0,0.0,23.0,45.0,11
2020-11-10,1008.37,85.0,0.0,26.95,0.0,0.0,26.0,48.0,11
2020-11-11,1008.385,86.0,0.0,27.15,0.0,0.0,38.0,63.0,11
2020-11-12,1008.375,83.0,42.6,27.8,0.0,0.0,34.0,51.0,11
2020-11-13,1007.7,86.0,2.2,27.4,25.0,1.5,25.0,37.0,11
2020-11-14,1007.7249999999999,88.0,13.2,27.2,0.0,0.0,27.0,41.0,11
2020-11-15,1008.435,90.5,5.0,26.6,0.0,0.0,24.0,35.0,11
2020-11-16,1008.5250000000001,86.0,4.9,27.3,35.0,4.0,30.0,46.0,11
2020-11-17,1007.655,93.5,38.8,25.799999999999997,45.0,2.5,25.0,39.0,11
2020-11-18,1007.4649999999999,90.0,8.2,26.6,0.0,0.0,24.0,37.0,11
2020-11-19,1007.215,87.0,2.2,27.700000000000003,0.0,0.0,25.0,38.0,11
2020-11-20,1007.485,90.5,10.4,27.25,0.0,0.0,26.0,40.0,11
2020-11-21,1008.0899999999999,96.5,140.4,25.75,0.0,0.0,26.0,40.0,11
2020-11-22,1009.4449999999999,96.5,16.2,24.85,0.0,0.0,23.0,36.0,11
2020-11-23,1009.905,91.5,13.6,26.4,0.0,0.0,24.0,36.0,11
2020-11-24,1009.345,90.0,13.4,27.1,0.0,0.0,26.0,41.0,11
2020-11-25,1008.52,93.0,25.0,25.65,30.0,2.0,26.0,38.0,11
2020-11-26,1007.995,91.5,65.2,26.3,0.0,0.0,24.0,37.0,11
2020-11-27,1008.385,95.0,49.9,25.8,0.0,0.0,24.0,37.0,11
2020-11-28,1008.9649999999999,91.0,3.0,26.85,0.0,0.0,29.0,48.0,11
2020-11-29,1009.0799999999999,88.5,17.6,27.45,0.0,0.0,27.0,42.0,11
2020-11-30,1008.22,95.0,78.8,25.45,0.0,0.0,24.0,35.0,11
2020-12-01,1009.2850000000001,97.0,51.4,25.1,0.0,0.0,23.0,33.0,12
2020-12-02,1007.69,93.0,12.4,25.9,0.0,0.0,23.0,34.0,12
2020-12-03,1008.4300000000001,89.5,24.6,25.75,105.0,5.5,24.0,40.0,12
2020-12-04,1008.4749999999999,89.5,6.8,26.35,0.0,0.0,30.0,51.0,12
2020-12-05,1009.505,87.5,0.0,27.2,0.0,0.0,31.0,54.0,12
2020-12-06,1010.39,84.0,0.0,26.75,15.0,2.0,31.0,49.0,12
2020-12-07,1010.88,88.0,0.0,26.35,10.0,1.0,35.0,55.0,12
2020-12-08,1010.425,89.5,0.0,27.049999999999997,0.0,0.0,34.0,52.0,12
2020-12-09,1008.95,92.5,13.6,26.950000000000003,0.0,0.0,35.0,55.0,12
2020-12-10,1008.985,94.0,9.4,25.6,20.0,1.5,32.0,48.0,12
2020-12-11,1008.755,91.0,0.0,26.5,0.0,0.0,38.0,58.0,12
2020-12-12,1007.885,90.5,3.4,27.1,0.0,0.0,44.0,66.0,12
2020-12-13,1008.1800000000001,94.0,15.8,25.5,0.0,0.0,31.0,45.0,12
2020-12-14,1007.905,91.0,0.0,27.25,35.0,1.0,27.0,40.0,12
2020-12-15,1009.1800000000001,90.0,3.8,27.55,25.0,1.5,25.0,41.0,12
2020-12-16,1009.635,91.0,33.6,26.299999999999997,50.0,4.0,25.0,38.0,12
2020-12-17,1009.2349999999999,96.5,69.4,24.8,0.0,0.0,24.0,35.0,12
2020-12-18,1009.335,97.0,20.8,24.65,0.0,0.0,27.0,39.0,12
2020-12-19,1009.395,92.0,25.8,25.549999999999997,0.0,0.0,27.0,42.0,12
2020-12-20,1010.2850000000001,94.0,6.8,25.9,0.0,0.0,25.0,38.0,12
2020-12-21,1009.005,88.0,4.0,26.45,0.0,0.0,28.0,45.0,12
2020-12-22,1008.855,86.5,0.8,26.450000000000003,0.0,0.0,32.0,55.0,12
2020-12-23,1007.86,91.5,5.8,25.85,0.0,0.0,28.0,42.0,12
2020-12-24,1007.13,95.5,10.4,24.9,0.0,0.0,20.0,30.0,12
2020-12-25,1006.995,91.5,3.6,26.9,0.0,0.0,11.0,24.0,12
2020-12-26,1008.285,93.5,47.2,26.25,0.0,0.0,8.0,22.0,12
2020-12-27,1008.425,89.5,0.0,27.35,0.0,0.0,13.0,26.0,12
2020-12-28,1008.23,88.0,0.0,27.1,15.0,1.5,13.0,30.0,12
2020-12-29,1008.3199999999999,86.0,0.0,27.45,40.0,4.0,16.0,33.0,12
2020-12-30,1008.1700000000001,88.5,0.0,27.049999999999997,25.0,1.0,19.0,37.0,12
2020-12-31,1008.95,89.0,0.8,26.1,25.0,1.0,17.0,34.0,12
2021-01-01,1009.52,90.0,12.8,26.85,35.0,3.5,20.0,41.0,1
2021-01-02,1009.77,92.0,21.6,26.549999999999997,0.0,0.0,16.0,35.0,1
2021-01-03,1008.705,86.5,63.4,26.5,20.0,2.0,15.0,31.0,1
2021-01-04,1008.785,92.5,15.6,26.2,35.0,1.5,12.0,25.0,1
2021-01-05,1009.245,91.0,49.2,26.5,25.0,1.5,14.0,28.0,1
2021-01-06,1008.385,89.0,6.0,26.35,0.0,0.0,11.0,25.0,1
2021-01-07,1007.53,87.5,0.0,27.1,0.0,0.0,11.0,28.0,1
2021-01-08,1007.315,82.0,0.4,27.15,55.0,3.5,12.0,35.0,1
2021-01-09,1008.1600000000001,81.5,0.0,27.0,120.0,5.0,13.0,38.0,1
2021-01-10,1008.76,90.5,43.8,25.5,25.0,2.0,16.0,33.0,1
2021-01-11,1009.315,91.0,8.8,24.5,65.0,4.5,14.0,35.0,1
2021-01-12,1009.895,84.5,3.8,25.55,65.0,4.0,14.0,37.0,1
2021-01-13,1010.2550000000001,87.0,0.0,26.05,80.0,4.5,20.0,41.0,1
2021-01-14,1009.64,93.0,0.0,25.9,20.0,2.0,21.0,41.0,1
2021-01-15,1008.2249999999999,83.0,0.0,26.35,75.0,3.5,23.0,43.0,1
2021-01-16,1008.325,82.0,0.0,26.1,45.0,4.5,18.0,37.0,1
2021-01-17,1009.72,82.0,0.0,26.6,0.0,0.0,19.0,40.0,1
2021-01-18,1010.1800000000001,85.5,0.0,26.2,55.0,4.5,21.0,49.0,1
2021-01-19,1009.6800000000001,83.0,0.0,25.8,90.0,4.0,23.0,49.0,1
2021-01-20,1010.26,82.0,0.0,25.95,50.0,5.0,17.0,35.0,1
2021-01-21,1009.64,81.5,0.0,26.35,0.0,0.0,29.0,52.0,1
2021-01-22,1009.1,83.0,0.0,26.7,0.0,0.0,34.0,55.0,1
2021-01-23,1008.765,81.5,0.0,27.15,0.0,0.0,22.0,38.0,1
2021-01-24,1009.375,82.0,0.0,26.55,0.0,0.0,15.0,29.0,1
2021-01-25,1009.335,75.5,0.0,26.65,45.0,2.0,13.0,28.0,1
2021-01-26,1008.865,79.5,0.0,26.55,0.0,0.0,18.0,35.0,1
2021-01-27,1008.565,79.0,0.0,27.0,0.0,0.0,12.0,28.0,1
2021-01-28,1009.96,82.0,0.0,27.05,80.0,5.5,14.0,31.0,1
2021-01-29,1010.515,78.5,0.0,26.5,90.0,5.5,16.0,36.0,1
2021-01-30,1010.655,74.5,0.0,26.7,90.0,4.0,19.0,43.0,1
2021-01-31,1010.99,77.0,0.6,26.55,15.0,1.0,21.0,45.0,1
2021-02-01,1011.21,80.0,,26.700000000000003,60.0,5.0,16.0,39.0,2
2021-02-02,1011.455,82.5,,26.65,45.0,4.0,17.0,39.0,2
2021-02-03,1010.745,79.0,,26.6,85.0,4.0,19.0,41.0,2
2021-02-04,1011.895,75.0,,26.4,90.0,5.0,14.0,34.0,2
2021-02-05,1011.13,77.5,,26.6,80.0,3.5,13.0,32.0,2
2021-02-06,1009.605,79.0,,26.6,25.0,4.0,15.0,34.0,2
2021-02-07,1009.935,81.0,,26.75,30.0,1.5,14.0,31.0,2
2021-02-08,1009.5450000000001,81.0,,27.1,20.0,2.0,13.0,29.0,2
2021-02-09,1009.2950000000001,81.5,,26.7,40.0,3.0,12.0,30.0,2
2021-02-10,1008.505,79.0,,27.05,0.0,0.0,14.0,31.0,2
2021-02-11,1009.1,81.0,,27.299999999999997,0.0,0.0,13.0,28.0,2
2021-02-12,1010.045,80.0,,27.35,30.0,5.5,12.0,26.0,2
2021-02-13,1011.12,78.0,,27.1,50.0,2.5,16.0,32.0,2
2021-02-14,1011.26,74.5,,27.35,0.0,0.0,22.0,41.0,2
2021-02-15,1010.12,79.5,,26.55,0.0,0.0,23.0,42.0,2
2021-02-16,1009.2650000000001,77.0,,26.6,35.0,5.5,26.0,47.0,2
2021-02-17,1010.545,72.5,,26.65,90.0,3.5,26.0,47.0,2
2021-02-18,1012.165,71.0,,26.3,80.0,6.0,16.0,36.0,2
2021-02-19,1012.335,76.0,,26.85,50.0,4.5,16.0,41.0,2
2021-02-20,1011.4549999999999,72.0,,26.5,25.0,2.0,19.0,45.0,2
2021-02-21,1011.1800000000001,75.0,,26.6,100.0,5.5,18.0,43.0,2
2021-02-22,1010.76,70.5,,26.799999999999997,30.0,1.0,20.0,43.0,2
2021-02-23,1009.465,76.5,,26.3,25.0,1.5,38.0,63.0,2
2021-02-24,1009.1949999999999,82.5,,26.25,0.0,0.0,37.0,61.0,2
2021-02-25,1007.9300000000001,77.5,,27.45,0.0,0.0,33.0,58.0,2
2021-02-26,1006.79,73.0,,28.2,0.0,0.0,25.0,45.0,2
2021-02-27,1006.63,76.0,,28.0,0.0,0.0,24.0,45.0,2
2021-02-28,1007.815,79.0,,27.6,0.0,0.0,29.0,50.0,2
2021-03-01,1010.015,79.5,0.0,27.65,0.0,0.0,19.0,36.0,3
2021-03-02,1010.1949999999999,78.5,0.0,27.55,0.0,0.0,19.0,34.0,3
2021-03-03,1010.23,77.0,7.6,28.1,0.0,0.0,13.0,28.0,3
2021-03-04,1010.52,80.5,1.4,27.799999999999997,100.0,4.5,13.0,28.0,3
2021-03-05,1010.1949999999999,74.5,0.0,28.6,65.0,5.5,13.0,34.0,3
2021-03-06,1010.585,79.5,0.0,27.35,30.0,2.5,13.0,30.0,3
2021-03-07,1010.895,77.5,0.0,27.45,0.0,0.0,13.0,,3
2021-03-08,1010.885,78.5,0.0,27.2,55.0,5.0,11.0,27.0,3
2021-03-09,1011.215,77.0,0.0,27.55,0.0,0.0,17.0,35.0,3
2021-03-10,1011.065,75.5,0.0,27.75,0.0,0.0,17.0,38.0,3
2021-03-11,1010.425,77.5,0.0,27.9,0.0,0.0,14.0,34.0,3
2021-03-12,1010.665,79.5,0.0,28.0,15.0,2.5,15.0,35.0,3
2021-03-13,1011.3399999999999,75.0,0.0,28.0,30.0,2.0,17.0,38.0,3
2021-03-14,1009.5,76.0,0.0,27.75,0.0,0.0,17.0,37.0,3
2021-03-15,1008.52,79.0,0.0,27.6,10.0,1.5,16.0,38.0,3
2021-03-16,1008.355,79.0,0.0,27.55,40.0,3.5,15.0,34.0,3
2021-03-17,1008.395,82.5,0.0,27.200000000000003,0.0,0.0,19.0,38.0,3
2021-03-18,1008.14,84.5,0.0,27.25,0.0,0.0,22.0,42.0,3
2021-03-19,1007.5999999999999,83.5,0.0,27.15,0.0,0.0,18.0,37.0,3
2021-03-20,1006.48,77.5,0.0,27.75,0.0,0.0,18.0,36.0,3
2021-03-21,1006.47,77.5,0.0,28.25,0.0,0.0,16.0,32.0,3
2021-03-22,1008.1700000000001,76.5,0.0,28.450000000000003,0.0,0.0,11.0,23.0,3
2021-03-23,1009.115,81.5,9.0,27.6,0.0,0.0,15.0,37.0,3
2021-03-24,1007.9300000000001,83.5,34.4,27.1,0.0,0.0,14.0,32.0,3
2021-03-25,1007.94,79.0,0.0,28.15,55.0,3.5,13.0,30.0,3
2021-03-26,1007.63,82.5,20.1,27.6,0.0,0.0,14.0,32.0,3
2021-03-27,1007.035,80.0,0.0,28.15,0.0,0.0,12.0,28.0,3
2021-03-28,1006.77,84.5,66.0,26.65,0.0,0.0,10.0,21.0,3
2021-03-29,1006.7,82.5,0.0,27.75,0.0,0.0,12.0,28.0,3
2021-03-30,1005.5699999999999,81.5,10.2,27.35,0.0,0.0,15.0,33.0,3
2021-03-31,1005.02,91.5,45.6,25.55,0.0,0.0,12.0,30.0,3
2021-04-01,1005.065,93.5,1.6,26.049999999999997,0.0,0.0,17.0,38.0,4
2021-04-02,1006.505,79.5,0.2,27.7,100.0,2.0,17.0,37.0,4
2021-04-03,1006.0250000000001,82.0,0.0,27.3,0.0,0.0,23.0,46.0,4
2021-04-04,1006.74,89.0,0.4,26.0,0.0,0.0,19.0,39.0,4
2021-04-05,1008.06,82.5,0.6,28.45,0.0,0.0,17.0,38.0,4
2021-04-06,1008.3299999999999,80.0,0.0,28.4,0.0,0.0,12.0,29.0,4
