DateTime,air_pressure,humidity,rainfall,temperature,wind_direction,wind_speed,PM2.5,PM10,Month,day_of_week
2018-07-05,1008.04,90.5,10.8,25.45,0.0,0.0,18.0,33.0,7,3
2018-07-06,1007.37,83.0,0.0,27.35,0.0,0.0,16.0,36.0,7,4
2018-07-07,1006.285,80.5,0.0,27.4,70.0,1.5,22.0,38.0,7,5
2018-07-08,1005.8,79.0,3.0,27.95,0.0,0.0,22.0,39.0,7,6
2018-07-09,1007.22,90.5,1.8,25.3,0.0,0.0,9.0,18.0,7,0
2018-07-10,1007.67,76.0,1.0,28.45,0.0,0.0,12.0,29.0,7,1
2018-07-11,1007.41,74.0,0.0,28.9,0.0,0.0,10.0,31.0,7,2
2018-07-12,1006.49,76.0,0.0,28.9,110.0,1.5,15.0,32.0,7,3
2018-07-13,1005.635,76.0,0.0,29.3,85.0,1.5,30.0,49.0,7,4
2018-07-14,1005.86,79.0,2.0,29.15,0.0,0.0,25.0,44.0,7,5
2018-07-15,1006.05,75.5,0.0,29.05,0.0,0.0,24.0,45.0,7,6
2018-07-16,1006.06,72.0,0.0,29.4,90.0,1.5,23.0,48.0,7,0
2018-07-17,1005.095,83.5,17.2,27.25,0.0,0.0,23.0,42.0,7,1
2018-07-18,1004.475,83.5,0.6,28.25,85.0,1.5,17.0,32.0,7,2
2018-07-19,1005.23,78.0,0.0,28.75,95.0,1.5,30.0,51.0,7,3
2018-07-20,1007.305,74.5,0.0,28.7,0.0,0.0,23.0,45.0,7,4
2018-07-21,1008.045,65.0,0.0,29.8,245.0,4.5,11.0,36.0,7,5
2018-07-22,1008.425,80.0,0.0,28.05,0.0,0.0,10.0,21.0,7,6
2018-07-23,1008.255,74.5,0.0,28.8,100.0,1.5,13.0,29.0,7,0
2018-07-24,1007.96,66.0,0.0,28.85,0.0,0.0,17.0,36.0,7,1
2018-07-25,1008.175,81.5,0.0,27.65,0.0,0.0,26.0,46.0,7,2
2018-07-26,1008.275,83.5,3.0,27.0,0.0,0.0,20.0,42.0,7,3
2018-07-27,1008.08,88.0,5.8,26.7,0.0,0.0,16.0,32.0,7,4
2018-07-28,1008.175,93.0,21.8,25.4,0.0,0.0,15.0,28.0,7,5
2018-07-29,1007.215,72.5,0.2,29.85,0.0,0.0,9.0,21.0,7,6
2018-07-30,1008.365,85.0,0.0,26.4,0.0,0.0,11.0,21.0,7,0
2018-07-31,1008.265,72.0,0.0,29.0,115.0,2.0,9.0,23.0,7,1
2018-08-01,1008.92,74.0,0.0,28.05,125.0,2.0,19.0,34.0,8,2
2018-08-02,1009.59,79.0,0.0,27.9,0.0,0.0,15.0,31.0,8,3
2018-08-03,1008.96,78.5,0.0,28.15,165.0,3.5,18.0,33.0,8,4
2018-08-04,1007.715,71.0,0.0,29.4,0.0,0.0,21.0,36.0,8,5
2018-08-05,1007.835,76.5,0.0,28.75,0.0,0.0,23.0,43.0,8,6
2018-08-06,1006.64,70.0,0.0,28.95,115.0,2.0,14.0,27.0,8,0
2018-08-07,1006.155,70.5,0.0,28.9,95.0,1.5,24.0,45.0,8,1
2018-08-08,1006.405,77.0,1.8,28.45,0.0,0.0,23.0,40.0,8,2
2018-08-09,1007.895,92.0,19.6,25.1,0.0,0.0,23.0,22.0,8,3
2018-08-10,1008.445,83.0,0.0,27.35,0.0,0.0,11.0,23.0,8,4
2018-08-11,1008.025,80.0,0.0,27.75,0.0,0.0,11.0,31.0,8,5
2018-08-12,1007.6,92.0,0.0,24.9,0.0,0.0,14.0,33.0,8,6
2018-08-13,1006.51,57.0,0.0,32.3,0.0,0.0,14.0,33.0,8,0
2018-08-14,1007.185,66.0,0.0,28.9,0.0,0.0,28.0,46.0,8,1
2018-08-15,1007.3,74.0,0.0,28.95,0.0,0.0,24.0,44.0,8,2
2018-08-16,1007.04,75.0,0.0,28.55,0.0,0.0,23.0,43.0,8,3
2018-08-17,1005.425,62.0,0.0,30.65,110.0,1.5,30.0,58.0,8,4
2018-08-18,1004.995,69.5,0.0,30.0,60.0,1.5,12.0,24.0,8,5
2018-08-19,1006.165,92.5,19.4,25.35,0.0,0.0,24.0,44.0,8,6
2018-08-20,1006.995,94.5,59.6,24.6,0.0,0.0,30.0,50.0,8,0
2018-08-21,1006.845,78.5,0.0,28.25,80.0,1.5,16.0,42.0,8,1
2018-08-22,1006.77,89.0,27.8,26.4,0.0,0.0,9.0,25.0,8,2
2018-08-23,1007.735,88.5,3.8,25.95,65.0,1.5,12.0,27.0,8,3
2018-08-24,1007.97,78.0,0.0,27.85,0.0,0.0,16.0,29.0,8,4
2018-08-25,1007.57,80.5,0.0,27.9,0.0,0.0,21.0,43.0,8,5
2018-08-26,1006.645,75.0,0.0,28.75,0.0,0.0,22.0,41.0,8,6
2018-08-27,1007.11,77.5,0.0,28.4,0.0,0.0,19.0,43.0,8,0
2018-08-28,1008.71,80.5,0.6,28.0,0.0,0.0,14.0,29.0,8,1
2018-08-29,1009.045,76.5,0.0,28.6,0.0,0.0,10.0,23.0,8,2
2018-08-30,1008.295,73.5,0.0,29.4,0.0,0.0,10.0,19.0,8,3
2018-08-31,1008.76,83.5,2.2,27.6,0.0,0.0,11.0,24.0,8,4
2018-09-01,1010.1,83.5,0.6,26.85,20.0,1.5,16.0,31.0,9,5
2018-09-02,1009.275,73.0,0.0,28.9,115.0,1.5,15.0,26.0,9,6
2018-09-03,1009.0,87.5,32.2,25.65,0.0,0.0,13.0,21.0,9,0
2018-09-04,1009.795,94.0,29.2,24.5,0.0,0.0,12.0,18.0,9,1
2018-09-05,1009.125,76.5,0.0,28.15,0.0,0.0,9.0,26.0,9,2
2018-09-06,1008.415,82.0,0.0,26.4,0.0,0.0,11.0,26.0,9,3
2018-09-07,1007.44,70.5,0.0,28.5,95.0,1.5,12.0,27.0,9,4
2018-09-08,1007.285,84.0,0.4,26.05,0.0,0.0,12.0,26.0,9,5
2018-09-09,1008.295,85.5,17.6,27.5,0.0,0.0,16.0,27.0,9,6
2018-09-10,1010.77,81.0,4.2,27.45,0.0,0.0,13.0,21.0,9,0
2018-09-11,1010.655,85.0,0.0,26.75,0.0,0.0,16.0,23.0,9,1
2018-09-12,1009.115,87.0,0.8,26.2,95.0,2.0,16.0,20.0,9,2
2018-09-13,1008.195,88.5,4.8,25.85,0.0,0.0,15.0,21.0,9,3
2018-09-14,1008.15,94.0,23.8,25.1,0.0,0.0,12.0,19.0,9,4
2018-09-15,1007.84,90.5,1.6,25.3,0.0,0.0,9.0,14.0,9,5
2018-09-16,1006.065,92.0,19.4,26.0,0.0,0.0,8.0,18.0,9,6
2018-09-17,1006.78,91.5,13.6,25.85,0.0,0.0,10.0,24.0,9,0
2018-09-18,1008.13,94.0,2.6,23.65,0.0,0.0,9.0,23.0,9,1
2018-09-19,1008.65,81.0,0.0,27.75,0.0,0.0,10.0,32.0,9,2
2018-09-20,1008.27,84.5,0.0,27.75,0.0,0.0,8.0,28.0,9,3
2018-09-21,1008.8,87.0,0.0,26.1,0.0,0.0,17.0,26.0,9,4
2018-09-22,1009.895,87.0,0.0,26.0,0.0,0.0,13.0,23.0,9,5
2018-09-23,1009.825,91.0,1.8,26.700000000000003,0.0,0.0,12.0,19.0,9,6
2018-09-24,1010.175,86.5,0.0,27.0,0.0,0.0,14.0,31.0,9,0
2018-09-25,1009.42,88.5,0.0,25.9,0.0,0.0,17.0,26.0,9,1
2018-09-26,1008.99,80.5,0.2,27.7,0.0,0.0,17.0,33.0,9,2
2018-09-27,1008.435,83.0,0.0,27.05,0.0,0.0,20.0,32.0,9,3
2018-09-28,1008.01,87.5,0.6,26.85,0.0,0.0,11.0,22.0,9,4
2018-09-29,1006.625,83.5,0.0,27.9,0.0,0.0,11.0,32.0,9,5
2018-09-30,1007.315,92.5,1.8,25.95,65.0,1.5,18.0,40.0,9,6
2018-10-01,1007.69,84.0,0.0,27.95,0.0,0.0,22.0,38.0,10,0
2018-10-02,1008.89,89.0,7.8,26.15,0.0,0.0,16.0,32.0,10,1
2018-10-03,1008.53,86.0,0.0,27.2,0.0,0.0,14.0,27.0,10,2
2018-10-04,1008.07,92.5,16.2,26.0,0.0,0.0,9.0,20.0,10,3
2018-10-05,1008.185,93.5,8.8,25.85,0.0,0.0,17.0,31.0,10,4
2018-10-06,1008.745,88.0,35.4,26.6,0.0,0.0,15.0,25.0,10,5
2018-10-07,1009.59,88.0,1.2,26.55,0.0,0.0,5.0,12.0,10,6
2018-10-08,1008.365,90.0,20.6,26.15,0.0,0.0,5.0,12.0,10,0
2018-10-09,1008.41,89.5,28.6,26.3,0.0,0.0,5.0,12.0,10,1
2018-10-10,1008.7,80.0,25.6,27.85,0.0,0.0,5.0,12.0,10,2
2018-10-12,1010.81,92.5,3.2,25.65,0.0,0.0,18.0,32.0,10,4
2018-10-13,1010.65,88.0,0.2,26.9,0.0,0.0,18.0,32.0,10,5
2018-10-14,1010.75,84.5,0.0,27.2,60.0,3.0,18.0,32.0,10,6
2018-10-15,1011.035,86.5,15.2,26.3,20.0,2.0,18.0,27.0,10,0
2018-10-16,1010.62,92.5,10.2,26.15,0.0,0.0,12.0,23.0,10,1
2018-10-17,1009.825,90.5,0.2,26.1,0.0,0.0,15.0,28.0,10,2
2018-10-18,1009.065,94.0,17.2,25.05,0.0,0.0,13.0,25.0,10,3
2018-10-19,1009.435,89.0,2.6,25.7,0.0,0.0,9.0,20.0,10,4
2018-10-20,1009.485,91.5,2.0,26.35,0.0,0.0,12.0,23.0,10,5
2018-10-21,1010.03,83.5,0.0,26.65,0.0,0.0,10.0,23.0,10,6
2018-10-22,1010.37,83.5,0.4,26.85,0.0,0.0,15.0,27.0,10,0
2018-10-23,1009.865,89.0,29.4,26.95,0.0,0.0,15.0,27.0,10,1
2018-10-24,1010.835,94.0,31.8,24.65,0.0,0.0,15.0,27.0,10,2
2018-10-25,1010.58,85.5,0.2,26.700000000000003,0.0,0.0,15.0,27.0,10,3
2019-06-12,1008.09,77.0,0.0,29.85,135.0,3.0,29.0,25.0,6,2
2019-06-13,1007.915,74.5,0.0,29.65,165.0,3.0,29.0,25.0,6,3
2019-06-14,1007.545,69.5,0.0,30.75,0.0,0.0,29.0,25.0,6,4
2019-06-15,1008.36,76.0,0.0,28.3,60.0,1.5,15.0,25.0,6,5
2019-06-16,1007.775,84.0,0.1,27.7,0.0,0.0,22.0,34.0,6,6
2019-06-17,1008.195,80.5,0.0,29.4,0.0,0.0,32.0,44.0,6,0
2019-06-18,1008.395,93.5,15.4,25.7,0.0,0.0,29.0,43.0,6,1
2019-06-19,1007.845,90.5,9.2,24.7,0.0,0.0,22.0,36.0,6,2
2019-06-20,1007.35,72.5,0.0,29.65,0.0,0.0,19.0,33.0,6,3
2019-06-21,1007.475,66.5,0.0,30.2,225.0,4.0,14.0,26.0,6,4
2019-06-22,1005.975,76.5,0.0,27.75,45.0,1.5,14.0,25.0,6,5
2019-06-23,1006.27,81.5,0.4,27.5,0.0,0.0,13.0,19.0,6,6
2019-06-24,1006.94,74.5,0.0,29.55,75.0,1.5,16.0,26.0,6,0
2019-06-25,1008.425,89.5,4.0,26.95,0.0,0.0,25.0,39.0,6,1
2019-06-26,1008.765,79.5,0.0,28.65,65.0,1.5,17.0,27.0,6,2
2019-06-27,1008.15,81.0,1.8,27.6,0.0,0.0,21.0,37.0,6,3
2019-06-28,1007.18,74.0,0.0,28.45,0.0,0.0,30.0,49.0,6,4
2019-06-29,1007.09,71.0,0.0,29.5,0.0,0.0,38.0,54.0,6,5
2019-06-30,1007.075,72.5,0.0,29.2,0.0,0.0,33.0,48.0,6,6
2019-07-01,1007.235,62.0,0.0,31.75,90.0,1.5,33.0,48.0,7,0
2019-07-02,1007.565,73.5,0.0,29.85,0.0,0.0,34.0,49.0,7,1
2019-07-03,1007.745,84.5,1.6,27.6,0.0,0.0,31.0,49.0,7,2
2019-07-04,1008.245,76.5,0.0,28.9,0.0,0.0,24.0,40.0,7,3
2019-07-05,1007.54,78.0,0.0,28.75,0.0,0.0,40.0,56.0,7,4
2019-07-06,1007.76,92.0,37.4,26.15,0.0,0.0,32.0,46.0,7,5
2019-07-07,1008.06,74.0,0.0,29.35,0.0,0.0,25.0,41.0,7,6
2019-07-08,1009.04,84.0,5.8,27.3,0.0,0.0,31.0,48.0,7,0
2019-07-09,1009.535,77.0,0.0,29.15,75.0,1.5,25.0,38.0,7,1
2019-07-10,1008.82,88.5,5.4,26.05,0.0,0.0,21.0,34.0,7,2
2019-07-11,1009.48,82.0,0.0,27.95,0.0,0.0,23.0,33.0,7,3
2019-07-12,1010.245,89.0,22.8,25.9,0.0,0.0,22.0,34.0,7,4
2019-07-13,1009.485,75.5,0.0,28.3,0.0,0.0,27.0,43.0,7,5
2019-07-14,1008.645,87.0,1.4,26.25,35.0,1.5,18.0,30.0,7,6
2019-07-15,1007.17,78.0,0.0,28.85,95.0,1.5,16.0,27.0,7,0
2019-07-16,1006.795,83.5,0.6,27.05,80.0,1.5,16.0,26.0,7,1
2019-07-17,1006.065,76.0,0.0,28.8,0.0,0.0,14.0,24.0,7,2
2019-07-18,1005.265,78.5,1.6,28.05,0.0,0.0,15.0,24.0,7,3
2019-07-19,1005.895,77.5,0.0,28.75,0.0,0.0,26.0,37.0,7,4
2019-07-20,1006.35,87.0,6.6,27.15,0.0,0.0,39.0,53.0,7,5
2019-07-21,1007.57,95.5,4.0,25.55,40.0,1.5,27.0,39.0,7,6
2019-07-22,1007.6,87.5,5.0,25.55,0.0,0.0,28.0,42.0,7,0
2019-07-23,1007.645,88.5,1.0,27.2,0.0,0.0,28.0,43.0,7,1
2019-07-24,1008.355,88.5,9.6,26.25,0.0,0.0,23.0,35.0,7,2
2019-07-25,1010.36,94.5,21.2,24.9,0.0,0.0,31.0,46.0,7,3
2019-07-26,1008.74,93.5,1.6,25.75,0.0,0.0,25.0,39.0,7,4
2019-07-27,1008.655,95.5,17.0,25.15,0.0,0.0,32.0,50.0,7,5
2019-07-28,1008.715,75.0,0.0,28.4,90.0,1.5,25.0,41.0,7,6
2019-07-29,1009.085,68.5,0.0,30.5,0.0,0.0,28.0,52.0,7,0
2019-07-30,1008.47,73.5,0.0,29.200000000000003,90.0,1.5,23.0,50.0,7,1
2019-07-31,1008.285,71.0,0.0,29.0,0.0,0.0,26.0,56.0,7,2
2019-08-01,1008.845,81.0,0.2,28.05,0.0,0.0,23.0,47.0,8,3
2019-08-02,1008.215,77.0,0.8,29.1,0.0,0.0,31.0,49.0,8,4
2019-08-03,1008.545,75.5,0.0,28.950000000000003,0.0,0.0,30.0,44.0,8,5
2019-08-04,1007.02,71.5,0.0,29.05,95.0,2.0,40.0,55.0,8,6
2019-08-05,1006.25,70.0,0.0,29.75,0.0,0.0,43.0,60.0,8,0
2019-08-06,1006.365,72.5,0.0,29.6,105.0,1.5,38.0,55.0,8,1
2019-08-07,1007.065,71.0,0.0,28.9,0.0,0.0,32.0,49.0,8,2
2019-08-08,1006.95,72.5,0.2,29.4,0.0,0.0,22.0,36.0,8,3
2019-08-09,1006.53,87.0,11.2,26.5,75.0,2.0,17.0,28.0,8,4
2019-08-10,1005.92,92.0,12.0,25.75,0.0,0.0,16.0,28.0,8,5
2019-08-11,1006.41,77.5,4.8,28.4,0.0,0.0,17.0,27.0,8,6
2019-08-12,1007.35,80.5,0.0,28.3,65.0,1.5,31.0,43.0,8,0
2019-08-13,1008.48,78.5,0.0,28.15,0.0,0.0,36.0,51.0,8,1
2019-08-14,1010.02,79.0,2.8,27.65,0.0,0.0,23.0,35.0,8,2
2019-08-15,1009.705,83.5,0.0,26.95,90.0,1.0,14.0,24.0,8,3
2019-08-16,1008.335,83.0,10.8,26.55,0.0,0.0,13.0,24.0,8,4
2019-08-17,1008.565,79.0,0.0,29.1,0.0,0.0,19.0,27.0,8,5
2019-08-18,1009.645,82.0,11.0,27.3,0.0,0.0,20.0,29.0,8,6
2019-08-19,1009.075,76.0,0.0,29.2,0.0,0.0,31.0,44.0,8,0
2019-08-20,1008.155,72.5,0.0,29.75,140.0,3.5,40.0,53.0,8,1
2019-08-21,1007.97,86.0,3.2,26.8,65.0,1.5,23.0,35.0,8,2
2019-08-22,1009.125,76.0,0.2,29.05,0.0,0.0,11.0,18.0,8,3
2019-08-23,1009.255,83.0,0.0,28.25,0.0,0.0,14.0,24.0,8,4
2019-08-24,1009.49,90.0,3.2,25.5,0.0,0.0,16.0,25.0,8,5
2019-08-25,1009.21,87.0,8.4,26.15,0.0,0.0,12.0,19.0,8,6
2019-08-26,1008.615,89.5,0.0,26.35,0.0,0.0,20.0,35.0,8,0
2019-08-27,1009.075,83.5,3.0,26.7,0.0,0.0,19.0,33.0,8,1
2019-08-28,1008.51,72.0,0.0,29.200000000000003,0.0,0.0,16.0,29.0,8,2
2019-08-29,1007.795,91.5,8.8,25.75,0.0,0.0,20.0,35.0,8,3
2019-08-30,1006.16,95.5,3.6,24.75,0.0,0.0,18.0,31.0,8,4
2019-08-31,1005.885,84.0,0.0,27.700000000000003,85.0,1.5,27.0,43.0,8,5
2019-09-01,1008.32,91.0,14.4,25.950000000000003,0.0,0.0,30.0,45.0,9,6
2019-09-02,1008.19,77.0,0.0,28.5,0.0,0.0,26.0,42.0,9,0
2019-09-03,1007.305,81.0,0.0,27.65,0.0,0.0,43.0,60.0,9,1
2019-09-04,1007.665,81.0,0.0,29.25,90.0,1.5,51.0,65.0,9,2
2019-09-05,1008.39,80.5,4.8,28.25,0.0,0.0,55.0,71.0,9,3
2019-09-06,1008.065,83.5,0.0,28.2,0.0,0.0,42.0,56.0,9,4
2019-09-07,1008.12,93.0,23.4,26.1,0.0,0.0,58.0,73.0,9,5
2019-09-08,1009.445,93.5,6.4,26.1,0.0,0.0,52.0,67.0,9,6
2019-09-09,1009.38,85.0,0.0,28.25,0.0,0.0,42.0,57.0,9,0
2019-09-10,1009.74,86.0,0.0,27.1,0.0,0.0,41.0,53.0,9,1
2019-09-11,1011.63,89.0,2.4,25.85,0.0,0.0,47.0,58.0,9,2
2019-09-12,1011.59,93.0,30.6,25.3,0.0,0.0,39.0,50.0,9,3
2019-09-13,1010.18,75.5,0.0,28.7,0.0,0.0,45.0,60.0,9,4
2019-09-14,1009.14,88.5,14.2,26.4,0.0,0.0,21.0,34.0,9,5
2019-09-15,1008.895,94.5,22.4,25.35,0.0,0.0,14.0,21.0,9,6
2019-09-16,1007.85,85.0,0.0,27.15,0.0,0.0,18.0,30.0,9,0
2019-09-17,1007.98,92.0,6.8,25.55,0.0,0.0,17.0,29.0,9,1
2019-09-18,1008.755,82.0,0.2,26.6,0.0,0.0,57.0,73.0,9,2
2019-09-19,1009.835,88.0,0.0,26.450000000000003,0.0,0.0,66.0,81.0,9,3
2019-09-20,1008.8,82.0,0.0,27.9,90.0,2.0,58.0,71.0,9,4
2019-09-21,1007.84,80.0,0.0,28.3,0.0,0.0,74.0,86.0,9,5
2019-09-22,1009.025,83.5,0.8,27.85,0.0,0.0,66.0,77.0,9,6
2019-09-23,1009.92,85.0,0.0,27.65,95.0,3.0,53.0,63.0,9,0
2019-09-24,1010.11,79.5,0.0,28.700000000000003,0.0,0.0,47.0,59.0,9,1
2019-09-25,1010.23,82.0,6.6,28.55,25.0,2.0,22.0,37.0,9,2
2019-09-26,1011.42,85.5,0.4,27.6,0.0,0.0,19.0,27.0,9,3
2019-09-27,1011.05,81.5,0.6,27.9,40.0,3.0,17.0,24.0,9,4
2019-09-28,1010.765,91.5,2.8,26.55,0.0,0.0,14.0,19.0,9,5
2019-09-29,1010.715,82.5,0.0,28.15,0.0,0.0,11.0,16.0,9,6
2019-09-30,1009.345,93.5,11.0,26.0,0.0,0.0,18.0,27.0,9,0
2019-10-01,1010.085,97.0,44.2,24.35,60.0,1.5,17.0,28.0,10,1
2019-10-02,1009.745,96.5,73.2,24.25,0.0,0.0,19.0,30.0,10,2
2019-10-03,1009.84,80.5,0.0,27.200000000000003,0.0,0.0,23.0,33.0,10,3
2019-10-04,1009.85,95.5,6.8,25.05,0.0,0.0,24.0,33.0,10,4
2019-10-05,1009.17,96.5,16.0,24.9,0.0,0.0,26.0,39.0,10,5
2019-10-06,1009.135,95.0,14.0,25.3,0.0,0.0,22.0,32.0,10,6
2019-10-07,1009.14,90.5,0.0,26.2,0.0,0.0,18.0,26.0,10,0
2019-10-08,1008.785,80.5,19.0,28.200000000000003,0.0,0.0,12.0,21.0,10,1
2019-10-09,1009.15,94.5,12.0,25.3,0.0,0.0,10.0,15.0,10,2
2019-10-10,1009.195,96.5,25.4,24.3,0.0,0.0,16.0,24.0,10,3
2019-10-11,1009.295,92.5,0.4,25.55,0.0,0.0,16.0,26.0,10,4
2019-10-12,1008.26,85.0,3.4,27.6,0.0,0.0,19.0,31.0,10,5
2019-10-13,1008.415,92.0,0.0,26.1,0.0,0.0,14.0,21.0,10,6
2019-10-14,1008.94,85.5,4.2,27.6,0.0,0.0,12.0,21.0,10,0
2019-10-15,1009.15,90.0,0.8,25.95,0.0,0.0,13.0,22.0,10,1
2019-10-16,1009.1,86.5,128.6,27.6,20.0,1.5,17.0,25.0,10,2
2019-10-17,1008.855,96.0,27.2,25.0,10.0,1.5,9.0,13.0,10,3
2019-10-18,1008.815,95.0,27.2,25.85,0.0,0.0,10.0,18.0,10,4
2019-10-19,1008.79,89.0,0.8,26.55,25.0,3.0,8.0,14.0,10,5
2019-10-20,1008.64,86.5,5.2,27.0,15.0,1.5,8.0,15.0,10,6
2019-10-21,1008.055,92.5,11.4,26.4,0.0,0.0,9.0,16.0,10,0
2019-10-22,1007.45,87.0,0.0,26.35,0.0,0.0,9.0,15.0,10,1
2019-10-23,1007.625,91.0,0.2,25.7,0.0,0.0,16.0,25.0,10,2
2019-10-24,1008.59,94.0,31.0,25.2,0.0,0.0,21.0,31.0,10,3
2019-10-25,1009.095,85.5,2.2,27.5,5.0,2.0,16.0,24.0,10,4
2019-10-26,1008.49,91.0,0.0,27.4,0.0,0.0,16.0,24.0,10,5
2019-10-27,1007.71,86.5,1.6,27.05,0.0,0.0,13.0,22.0,10,6
2019-10-28,1008.68,91.0,1.0,25.6,0.0,0.0,11.0,19.0,10,0
2019-10-29,1008.4,85.0,4.6,27.15,10.0,1.5,11.0,20.0,10,1
2019-10-30,1007.805,79.5,0.0,28.05,0.0,0.0,16.0,27.0,10,2
2019-10-31,1007.26,96.0,43.4,25.85,0.0,0.0,20.0,34.0,10,3
2019-11-01,1007.795,86.5,0.0,26.85,0.0,0.0,16.0,28.0,11,4
2019-11-02,1008.225,95.5,58.6,24.85,0.0,0.0,16.0,23.0,11,5
2019-11-03,1009.595,85.0,0.0,26.9,0.0,0.0,12.0,21.0,11,6
2019-11-04,1010.23,85.5,2.0,26.4,0.0,0.0,10.0,17.0,11,0
2019-11-05,1008.68,95.5,2.0,25.35,0.0,0.0,14.0,23.0,11,1
2019-11-06,1007.63,96.0,9.2,24.85,0.0,0.0,15.0,25.0,11,2
2019-11-07,1008.385,94.5,2.0,24.6,0.0,0.0,16.0,25.0,11,3
2019-11-08,1010.44,97.0,16.8,24.25,0.0,0.0,15.0,24.0,11,4
2019-11-09,1010.28,92.5,0.0,24.45,0.0,0.0,14.0,22.0,11,5
2019-11-10,1009.15,95.5,2.6,25.1,0.0,0.0,17.0,26.0,11,6
2019-11-11,1007.895,83.5,0.0,27.15,0.0,0.0,30.0,46.0,11,0
2019-11-12,1008.985,94.0,18.4,25.15,0.0,0.0,35.0,52.0,11,1
2019-11-13,1009.595,83.0,5.8,27.7,0.0,0.0,30.0,42.0,11,2
2019-11-14,1009.115,81.0,0.0,27.95,0.0,0.0,24.0,33.0,11,3
2019-11-15,1009.32,88.5,12.0,26.15,70.0,3.0,19.0,29.0,11,4
2019-11-16,1009.215,85.5,3.8,27.2,65.0,4.0,15.0,27.0,11,5
2019-11-17,1009.6,79.5,0.0,28.4,0.0,0.0,17.0,28.0,11,6
2019-11-18,1009.61,81.5,0.0,27.6,0.0,0.0,16.0,25.0,11,0
2019-11-19,1008.64,87.5,43.4,26.9,0.0,0.0,17.0,26.0,11,1
2019-11-20,1008.665,80.0,0.0,27.6,0.0,0.0,13.0,23.0,11,2
2019-11-21,1008.825,77.0,11.0,27.9,30.0,4.0,14.0,30.0,11,3
2019-11-22,1010.085,86.0,37.6,26.1,65.0,5.5,14.0,24.0,11,4
2019-11-23,1010.19,89.0,15.8,25.95,40.0,5.0,11.0,19.0,11,5
2019-11-24,1009.715,83.5,31.8,27.35,30.0,2.0,16.0,26.0,11,6
2019-11-25,1009.62,91.5,5.8,25.55,80.0,3.0,11.0,17.0,11,0
2019-11-26,1008.54,88.0,1.2,26.15,95.0,5.0,8.0,15.0,11,1
2019-11-27,1007.87,81.0,2.2,27.15,70.0,4.0,11.0,19.0,11,2
2019-11-28,1007.76,81.0,4.8,28.15,80.0,6.0,12.0,24.0,11,3
2019-11-29,1008.25,79.5,6.6,27.95,70.0,4.0,14.0,31.0,11,4
2019-11-30,1008.97,88.0,29.8,26.65,55.0,4.0,12.0,23.0,11,5
2019-12-01,1008.91,85.0,7.2,27.15,75.0,4.0,12.0,22.0,12,6
2019-12-02,1009.35,92.0,11.0,25.65,0.0,0.0,13.0,23.0,12,0
2019-12-03,1009.505,87.0,4.2,26.1,20.0,2.0,14.0,28.0,12,1
2019-12-04,1010.38,81.0,17.6,26.15,70.0,5.0,18.0,30.0,12,2
2019-12-05,1011.06,79.5,2.4,26.9,25.0,1.5,19.0,33.0,12,3
2019-12-06,1011.37,84.0,6.0,26.25,45.0,4.5,20.0,31.0,12,4
2019-12-07,1010.845,79.5,4.6,25.8,70.0,5.0,16.0,31.0,12,5
2019-12-08,1011.59,79.0,6.0,26.25,50.0,4.0,19.0,32.0,12,6
2019-12-09,1011.245,79.5,0.0,26.2,25.0,3.5,19.0,33.0,12,0
2019-12-10,1010.415,80.0,0.0,26.75,75.0,4.0,20.0,34.0,12,1
2019-12-11,1009.595,79.5,0.0,26.6,75.0,4.0,20.0,31.0,12,2
2019-12-12,1009.97,79.0,2.8,26.75,30.0,5.0,21.0,34.0,12,3
2019-12-13,1010.915,80.5,6.0,26.4,85.0,5.5,17.0,29.0,12,4
2019-12-14,1010.86,79.5,4.2,26.950000000000003,30.0,4.0,18.0,33.0,12,5
2019-12-15,1009.375,81.5,12.6,27.0,65.0,5.5,15.0,25.0,12,6
2019-12-16,1008.63,83.0,11.4,27.0,75.0,4.0,13.0,24.0,12,0
2019-12-17,1009.225,83.0,23.6,27.45,65.0,3.5,11.0,24.0,12,1
2019-12-18,1009.975,84.0,0.8,26.95,25.0,1.5,12.0,21.0,12,2
2019-12-19,1009.94,86.5,2.8,26.8,90.0,3.5,13.0,22.0,12,3
2019-12-20,1008.83,82.0,0.8,26.9,0.0,0.0,11.0,21.0,12,4
2019-12-21,1009.845,81.5,0.0,26.4,45.0,1.5,13.0,27.0,12,5
2019-12-22,1010.465,81.0,0.0,26.45,25.0,3.0,17.0,30.0,12,6
2019-12-23,1010.23,82.5,0.0,26.8,0.0,0.0,19.0,31.0,12,0
2019-12-24,1010.765,83.0,0.0,26.8,30.0,4.0,18.0,29.0,12,1
2019-12-25,1010.27,80.0,0.0,26.75,0.0,0.0,19.0,31.0,12,2
2019-12-26,1010.305,82.0,0.0,26.25,5.0,1.5,19.0,29.0,12,3
2019-12-27,1010.105,81.0,0.0,26.9,40.0,4.0,22.0,31.0,12,4
2019-12-28,1009.845,76.5,0.0,26.25,90.0,4.0,15.0,29.0,12,5
2019-12-29,1010.005,79.0,0.0,27.0,0.0,0.0,16.0,29.0,12,6
2019-12-30,1010.915,77.0,0.0,26.95,55.0,4.0,12.0,20.0,12,0
2019-12-31,1011.835,79.0,0.0,27.25,70.0,3.5,11.0,18.0,12,1
